,topic,last_sentence,checked_sentence,eval_label,generated_sentence
102,Elvis Presley,"He really was i was really sad as well, could you tell me when was he born?","Presley was born in Tupelo, Mississippi, and relocated to Memphis, Tennessee, with his family when he was 13 years old.","He was born on January 8, 1935 in Tupelo Mississippi!  I was born on January 8 as well!  We shared the same birthday!",he was born in 1987 and was also a singer and songwriter .
103,Green,"That is true, it is kind of a mesh of two colors.  It does not hurt it is referred to as the common color of money as well.",It also has a long historical tradition as the color of Ireland and of Gaelic culture.,"Not only that, it has a long tradition as the color of ireland culture as well!","i think it is a bit more blue , but i think it is more common in many different shades ."
104,Green,"It makes me think of spring and summer, when the grass is nice and green and the trees are full.",It is evoked by light which has a dominant wavelength of roughly 495570 nm.,Quite poetic aren't you? I think thats because it is formed by light which has a dominant wavelength ,"i like the color hue , chroma and lightness ."
105,Medical billing,No I don't,"The process involves a healthcare provider submitting, and following up on, claims with health insurance companies in order to receive payment for services rendered; such as treatments and investigations.",medicaal illing is essential in USA. And also health insurance is vey important for all. We need to claim with insurance company and recie the payment ,that ' s cool . it ' s a shame that it ' s a lot of insurance .
106,Nickelback,"it wouldnt surprise me. when they started getting radio play, the band blew up big.","The band went through a few drummer changes between 1995 and 2005, achieving its current lineup when Adair replaced drummer Ryan Vikedal.","They became quite popular! They've had a few drummer changes in the early 2000s, but I still love them and their sound, now.","they have released three albums , "" billboard "" billboard "" billboard "" billboard 100 "" billboard 100 "" billboard 100 """
107,Harry Potter,Was he born a wizard?,"The main story arc concerns Harry's struggle against Lord Voldemort, a dark wizard who intends to become immortal, overthrow the wizard governing body known as the Ministry of Magic, and subjugate all wizards and muggles, a reference term that means non-magical people."," As far as the main story arc concerns, he was and he went to wizard school to improve himself.",he was born in 1989 and was a wizard of oz .
108,Bowling form,"It looks easy on television, but I guess aiming is difficult?","Generally, there are three basic forms of 10-pin bowling.","Generally, there are three basic forms of 10 pin bowling.",it is a mix of different kinds of different kinds of sports . it is made from a rubber hole to a hole .
109,Motivation,"Well... if it's something important is no fun. because you know you have to do it, but you just don't!","Motivation is the reason for people's actions, desires, and needs.",Even when people have action or desires it still hard to get motivated,i have a negative incentives . i have a negative incentives .
110,Cheerleading,"You know I've never thought about it before, but yes, you are right - it's intense! ","Competitive routines typically range anywhere from one to three minutes, and contain components of tumbling, dance, jumps, cheers, and stunting.","I mean, obviously it *depends* -- but competitive routines include tumbling, dance, jumps, cheers, and ""stunting"". A lot!",it is a very broad term for health and physical health benefits .
111,Instagram,"Hmm, must check it out. Any idea who developed it?","It was created by Kevin Systrom and Mike Krieger, and launched in October 2010 as a free mobile app exclusively for the iOS operating system.",Kevin sytsrom and Mike Krieger in 2010,facebook and instagram have been around for a long time .
112,Nickelback,I like to go to canada trip. can you tell more about that place,"The band is composed of guitarist and lead vocalist Chad Kroeger, guitarist, keyboardist and backing vocalist Ryan Peake, bassist Mike Kroeger, and drummer Daniel Adair.","Well the bank Nickelback is from Hanna, Alberta Canada and their lead singer and guitarist is Chad Kroeger","well , they have three billboard albums , "" top top top ten "" albums ."
113,Japanese language,"That's very mysterious. Is there anything else spooky about the Japanese language, haha.","Chinese documents from the 3rd century recorded a few Japanese words, but substantial texts did not appear until the 8th century.","A few words show up in chinese documents from 3rd century then nothing until 8th century, strange huh?","i know , i know that japanese word "" japanese "" means "" japanese "" in spanish "" japanese "" ."
114,History of Crayola crayons,Yep! Colors are really interesting with how ways you can mix them to make new colors. ,"Since the introduction of Crayola drawing crayons by Binney & Smith in 1903, more than two hundred distinctive colors have been produced in a wide variety of assortments.",I learned most about colors as a kid while using Crayola crayons.  Can you believe Crayola has been around since 1903?,"i like the color hue , chroma and lightness ."
