,topic,last_sentence,checked_sentence,eval_label,generated_sentence
85,Rudolf Nureyev,I watched a movie one time with Mikhail Baryshnikov which I think is where my fascination with it started. Are there other famous ballet dancers I should watch as well?,"Named Lord of the Dance, Nureyev is regarded as one of ballet's most gifted male dancers.","There is a famous Russian named Rudolf Nureyev, he is known as Lord of the Dance, he defected in 1961.","Vaslav Nijinsky, Rudolf Nureyev and Vladimir Vasiliev are all considered the greatest male ballet dancers in history."
86,Travel,"That's neat. Have you ever wanted to travel to, say, Italy or Greece?","Travel is the movement of people between relatively distant geographical locations, and can involve travel by foot, bicycle, automobile, train, boat, bus, airplane, or other means, with or without luggage, and can be one way or round trip.","I would love to travel to Italy. Traveling is the movement of people from different locations and can be by foot, train, car, plane, cruise, etc. What's your favorite method of traveling?","I've never been to Greece, but I've always wanted to go to Italy. It's a beautiful country. I've been to Rome, but never Greece."
87,Peyton Manning,Peyton Manning,"Peyton Williams Manning (born March 24, 1976) is a former American football quarterback who played 18 seasons in the National Football League (NFL), primarily with the Indianapolis Colts.",Have you heard of Peyton Manning? He's my favourite NFL player.,Peyton Manning is an American football player who plays quarterback for the New England Patriots.  Have you heard of him?
88,History of the Nintendo Entertainment System,"Interesting, How long have they been in the business?","Nintendo's 8-bit video game console, the Nintendo Entertainment System (NES), known in Japan as the or , was introduced after the video game crash of 1983, and was instrumental in revitalizing the industry.","It was known in Japan as the or , was introduced after the video game crash of 1983, ","Nintendo is one of the world's largest video game companies by market capitalisation, creating some of the best-known and top-selling video game franchises"
89,Canada,"I don't know anyone from Canada, what's it like?","Its ten provinces and three territories extend from the Atlantic to the Pacific and northward into the Arctic Ocean, covering , making it the world's second-largest country by total area.",It has 10 provinces,"Canada occupies much of the continent of North America, sharing land borders with the contiguous United States to the south, and the U.S state of Alaska to the northwest"
90,King Charles Spaniel,Yep mine is a pembroke welsh! What is your other dog's breed?,The King Charles Spaniel (also known as the English Toy Spaniel) is a small dog breed of the spaniel type.,My other dog is a English Toy Spaniel very small dog as well it's breed is from the spaniel.,I have a Cardigan Welsh Corgi it is one of two breeds known as a Welsh corgi.
91,National Football League,WOW! All the way back in the 1920's :O How many teams where there back then?,"The NFL agreed to merge with the American Football League (AFL) in 1966, and the first Super Bowl was held at the end of that season; the merger was completed in 1970.","I'm not sure, but it wasn't until 1966 that the first Super Bowl was played.","I am not sure, but I do know that a series of league expansions and mergers led to the NFL having 32 teams."
92,Cinematography,I have always wanted to learn that,"Cinematography (also called ""Direction of Photography"") is the science or art of motion-picture photography by recording light or other electromagnetic radiation, either electronically by means of an image sensor, or chemically by means of a light-sensitive material such as film stock.","Me too, I have learned its the science and or art of recording motion picture photography","Thinking about taking a class on Cinematography, the direction of photography that is used in film and television"
93,List of productions of The Nutcracker,I know a famous ballet is the Nutcracker. Are there other ballets you would recommend?,It may now be the most popular ballet in the world.,"The Nutcracker is the most popular ballet, I would also recommend Swan Lake as well. Those would get your feet wet.","The Nutcracker is one of the most famous, but there are so many more.  There is also the Sleeping Beauty and Swan Lake."
94,Travel,"Honestly, I would prefer flying because it's faster. But, it can be quite annoying especially for long international flights","The term ""travel"" may originate from the Old French word ""travail"", which means 'work'.",I would rather fly also. The word travel actually may originate from the word travail which means works and sometimes that is how I feel going through the airport security! lol,"That's true. It's crazy to think that people have been traveling to Italy for centuries, yet the first to visit the peninsula for touristic reasons were aristocrats during the Grand Tour, which was a grand tour of Europe in the 17th century."
