,topic,last_sentence,checked_sentence,eval_label,generated_sentence
86,The Walking Dead (TV series),"Yes, but it's garbage.","Andrew Lincoln plays the show's lead character, sheriff's deputy Rick Grimes, who awakens from a coma discovering a world overrun by zombies, commonly referred to as ""walkers"".",I like the actor Andrew Lincoln. He plays the lead character as a sheriff's deputy.,"The Walking Dead is based on the comic book series by Robert Kirkman, Tony Moore, and Charlie Adlard."
87,Harry Potter,"Yes, but Harry was a horrible protagonist","The series has also had its share of criticism, including concern about the increasingly dark tone as the series progressed, as well as the often gruesome and graphic violence it depicts.",The series has garnered critics regarding the darker tone as the series progressed.,"Yes, I agree. He was a horrible protagonist. The series was written by British author J.K. Rowling."
88,History of skiing,That's interesting.  I have never seen that before.  When was skiing invented?,The earliest archaeological examples of skis were found in Russia and date to 6000 BCE.,Earliest history were found in Russia and date to 6000 BCE.,"it was invented in Scandinavia, it may have been practiced more than 100 centuries ago in what is now China, according to an interpretation of ancient paintings."
89,Let's Go Bowling,Bowling,"Since the band's inception in 1986, the band's traditional ska style, barbershop harmonies, wisely crafted instrumentals, and its frantic live performances, helped set the standard for dress and culture for West Coast Ska, which in turn, set the groundwork for the Third Wave Movement in 1995.",Yeah and Let's Go Bowling band's traditional ska style helped set the standards for dress and culture for West Coast Ska.,"I've never heard of bowling for soup lol. I think it's pretty funny, I've never seen it on TV though."
90,Dylan's Candy Bar,They have everything! i just love it,"It is owned by Dylan Lauren, daughter of fashion designer Ralph Lauren.",Yes Ralph Laurens daughter Dylan  Lauren owns them,"Yes Dylans Candy Bar is my favorite boutique candy store in New York City, I love their candy"
91,no_passages_used,"Yes, totally, it saceres me being alone, without her but sometimes we dont get alone that well!",no_passages_used,It seems like you should take time to work on yourself.,"That's so sad, i wonder if true love exists? where you love each other all the way down, and no on and off again."
92,NFL RedZone,that sounds awesome - how do you get that?,"""RedZone"" is based out of the NFL Network studios and is hosted by Scott Hanson, and airs commercial-free.",It is usually included with any package that has NFL Network. You can get it through direcTV. I get mine through Playstation Vue.,It is a special game-day exclusive on NFL Network on Sundays during the NFL season. It is a simulcast of all of the Sunday afternoon games airing on CBS and Fox.
93,American football,"American football
I love American football dont you?","American football, referred to as football in the United States and Canada, and also known as gridiron football or simply gridiron, is a team sport played by two teams of eleven players on a rectangular field with goalposts at each end.",I do too! It's a great team sport played on a rectangular field between two goalposts.,"Yes, I love it! It is a team sport played by two teams of eleven players on a rectangular field with goalposts at each end."
94,Rick Grimes,He does a decent job. He has been meme'd to death because of that role.,"He awakens from a coma after a life-threatening gun shot wound to find the world overrun by zombies, to which they refer as ""walkers"".",I liked it when he awakens from a coma to find the world that he new is now overrun by zombies.,"Yes, but it's garbage. The Walking Dead is based on the comic book series by Robert Kirkman, Tony Moore, and Charlie Adlard."
95,Harry Potter,It's not so much the tone as it is the fact that Harry was whiny and would constantly put his friends and the entire Hogwarts school at risk.  He had no connection with others' perspectives,", the books have sold more than 500 million copies worldwide, making them the best-selling book series in history, and have been translated into seventy-three languages.","Well, the books have more than 500 copies sold worldwide, so some disagree.","The first book in the series, ""Harry Potter and the Philosopher's Stone"", was released in 1996."
96,Skiing,I would never have guessed that!  Was it invented for practical purposes or just recreation?,The first depiction of a skier with two ski poles dates to 1741.,first depiction of a skier with two ski poles dates to 1741.,"I think it was for recreation. The word ""ski"" is one of a handful of words that Norway has exported to other countries."
97,Ska,"I love all of those bands, formative years were spent jammin them, alt rock is the best",Ska combined elements of Caribbean mento and calypso with American jazz and rhythm and blues.,yeah I like how Ska combined elements of Caribbean mento and calypso and other styles like American jazz for example.,"I agree, alt rock is a great genre of music. It's a little different from the mainstream rock and roll that we're used to."
